,pobre,area,casal,genero,raca,escolaridade,atividade,aposentadoria,dom_tipo,agua_adeq,esgoto_ad,banheiro,paredes,casa_tipo,geladeira,maquina_lavar,tv,computador,internet,carro,moto,idade,n_moradores,n_criancas,n_adultos,densidade,fone_pc
6392,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,25,3,1,2,0.5,0.5
6394,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,outro,sim,nao,sim,nao,nao,nao,sim,47,8,2,6,1.33333333333333,0.166666666666667
6396,1,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,76,6,2,4,1.0,0.75
6397,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,43,4,1,3,0.666666666666667,0.333333333333333
6398,1,rural,casado,homem,branco,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,58,4,0,4,0.5,0.5
6399,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,66,2,0,2,0.333333333333333,0.5
6400,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,81,3,0,3,0.375,0.333333333333333
6401,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,57,2,1,1,0.222222222222222,1.0
6402,0,rural,solteiro,homem,branco,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,nao,sim,sim,nao,sim,55,3,0,3,0.5,0.666666666666667
6403,1,rural,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,sim,36,4,1,3,0.666666666666667,0.333333333333333
6404,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,50,3,1,3,0.5,0.333333333333333
6405,0,rural,solteiro,homem,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,55,1,0,1,0.166666666666667,0.0
6406,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,58,2,0,2,0.333333333333333,0.5
6407,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,33,4,2,2,0.666666666666667,0.0
6408,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,nao,50,4,0,4,0.444444444444444,0.5
6409,0,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,42,3,0,3,0.428571428571429,0.333333333333333
6411,1,rural,casado,homem,branco,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,55,5,0,5,0.714285714285714,0.4
6412,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,52,2,0,2,0.333333333333333,0.5
6413,0,rural,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,67,1,0,1,0.142857142857143,0.0
6414,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,53,3,0,3,0.5,0.333333333333333
6415,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,28,3,2,1,0.428571428571429,1.0
6416,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,70,3,1,2,0.6,0.0
6417,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,63,1,0,1,0.166666666666667,1.0
6418,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio nao pago,sim,nao,sim,nao,nao,nao,nao,34,3,1,2,0.6,0.5
6419,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,adequada,inadequado,nao,adequada,cedido,sim,nao,nao,nao,nao,nao,nao,73,2,0,2,0.5,0.0
6420,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,40,4,1,3,1.0,0.0
6421,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,66,2,0,2,0.222222222222222,0.5
6422,0,rural,casado,homem,branco,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,67,2,0,2,0.333333333333333,0.5
6423,1,rural,casado,homem,branco,sem instrucao,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,sim,47,5,0,5,0.625,0.4
6424,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,39,2,1,1,0.4,1.0
6425,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,71,3,0,3,0.375,0.0
6426,1,rural,casado,mulher,preto ou pardo,fundam completo,ativo ocupado,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,59,3,0,3,0.5,0.666666666666667
6427,0,rural,solteiro,mulher,preto ou pardo,superior completo,inativo,sim,casa,adequada,inadequado,sim,adequada,cedido,sim,sim,sim,sim,sim,sim,nao,46,2,0,2,0.333333333333333,1.0
6428,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,nao,nao,nao,nao,nao,nao,nao,57,1,0,1,0.2,0.0
6429,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,sim,nao,71,2,0,2,0.285714285714286,1.0
6430,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,64,4,0,4,0.571428571428571,0.25
6431,0,rural,solteiro,homem,preto ou pardo,superior completo,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,sim,nao,81,1,0,1,0.2,1.0
6432,0,rural,solteiro,mulher,preto ou pardo,superior completo,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,60,1,0,1,0.111111111111111,0.0
6433,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,nao,sim,sim,sim,sim,32,3,1,2,0.5,1.5
6434,0,rural,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,nao,nao,sim,sim,nao,47,1,0,1,0.1,1.0
6435,1,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,52,4,1,4,0.8,0.0
6436,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,51,5,0,5,1.0,0.2
6437,0,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,sim,40,2,0,2,0.666666666666667,0.5
6438,0,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,75,2,1,2,0.333333333333333,0.5
6439,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,36,4,2,2,0.666666666666667,1.5
6440,0,rural,solteiro,mulher,preto ou pardo,medio completo,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,54,2,0,2,0.285714285714286,1.0
6441,0,rural,casado,homem,branco,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,sim,nao,69,2,0,2,0.333333333333333,0.5
6442,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,nao,nao,nao,nao,nao,54,1,0,1,0.2,0.0
6443,0,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,sim,sim,50,3,0,3,0.428571428571429,0.333333333333333
6445,0,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,72,2,0,2,0.4,0.0
6446,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,sim,sim,52,4,1,4,0.8,0.75
6447,1,rural,casado,homem,branco,fundam completo,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,41,5,2,3,1.0,0.666666666666667
6448,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,38,5,1,4,1.0,1.0
6449,0,rural,casado,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,alugado,sim,nao,sim,nao,nao,nao,sim,21,2,0,2,0.333333333333333,1.0
6450,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,61,7,2,5,1.16666666666667,0.6
6451,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,40,4,1,3,0.666666666666667,0.666666666666667
6452,0,rural,casado,homem,preto ou pardo,superior incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio nao pago,sim,nao,sim,nao,sim,nao,nao,23,3,1,2,0.6,0.5
6453,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,42,4,2,2,0.8,1.0
6455,1,rural,solteiro,mulher,branco,medio incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,38,3,1,2,0.5,1.0
6456,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,54,4,0,4,0.8,1.0
6457,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,38,3,1,2,0.5,0.0
6458,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,nao,adequada,proprio pago,nao,nao,nao,nao,nao,nao,nao,44,1,0,1,0.25,0.0
6459,1,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,nao,inadequada,proprio pago,nao,nao,sim,nao,nao,nao,sim,23,5,3,2,5.0,0.0
6460,0,rural,casado,homem,preto ou pardo,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,sim,70,2,0,2,0.181818181818182,1.0
6461,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,31,3,0,3,0.6,0.666666666666667
6462,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,cedido,nao,nao,sim,nao,sim,nao,sim,71,4,0,4,0.666666666666667,0.5
6463,0,rural,casado,homem,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,sim,29,4,2,2,0.666666666666667,1.0
6465,1,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,41,4,1,3,0.666666666666667,0.333333333333333
6466,0,rural,solteiro,mulher,branco,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,62,2,0,2,0.4,0.0
6467,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,77,2,0,2,0.4,1.0
6468,0,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,nao,sim,sim,67,5,0,5,0.833333333333333,0.2
6469,1,rural,casado,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,33,5,2,4,0.833333333333333,1.0
6470,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,61,5,1,4,1.0,0.25
6471,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,29,4,2,2,0.666666666666667,1.0
6472,0,rural,solteiro,homem,branco,medio completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,30,2,1,1,0.333333333333333,1.0
6473,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,36,3,1,2,0.75,1.0
6474,0,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,40,3,1,2,0.6,0.5
6475,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,46,4,0,4,0.666666666666667,0.75
6476,0,rural,casado,homem,preto ou pardo,medio incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,33,2,0,2,0.333333333333333,1.0
6477,0,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,49,3,1,2,0.428571428571429,1.0
6478,1,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,48,5,1,4,1.66666666666667,0.5
6479,1,rural,casado,homem,branco,medio completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,cedido,nao,nao,nao,nao,nao,nao,sim,19,2,0,2,0.666666666666667,0.5
6480,1,rural,casado,mulher,branco,medio completo,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,24,3,1,2,0.75,0.5
6481,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,28,3,1,2,0.75,0.0
6482,0,rural,casado,homem,preto ou pardo,medio completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,68,3,0,3,0.5,0.666666666666667
6483,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,nao,nao,nao,nao,sim,38,7,3,4,1.75,0.0
6484,1,rural,casado,homem,branco,fundam completo,ativo desocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,19,3,1,2,1.5,0.0
6485,0,rural,solteiro,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,30,1,0,1,0.333333333333333,1.0
6486,1,rural,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,29,4,2,2,0.666666666666667,0.5
6487,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,30,8,5,3,1.33333333333333,0.333333333333333
6488,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,nao,74,9,1,8,1.8,0.5
6489,1,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,24,2,0,2,0.333333333333333,1.0
6490,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,25,3,1,2,1.0,1.0
6491,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,sim,sim,nao,sim,sim,nao,48,3,1,2,0.6,1.0
6492,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,29,5,3,3,0.714285714285714,0.333333333333333
6493,1,rural,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,39,4,1,3,0.8,0.666666666666667
6494,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,72,2,0,2,0.25,0.5
6495,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,sim,54,7,1,6,1.0,0.333333333333333
6496,0,rural,casado,homem,branco,sem instrucao,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,49,5,0,5,0.833333333333333,0.6
6497,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,39,1,0,1,0.166666666666667,1.0
6498,1,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,59,4,0,4,0.571428571428571,0.75
6499,1,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,36,4,1,3,0.666666666666667,1.33333333333333
6500,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,25,2,0,2,0.4,0.5
6501,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,38,4,2,2,1.33333333333333,2.0
6502,1,rural,casado,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,63,6,0,6,0.857142857142857,0.5
6503,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,sim,46,4,1,3,0.666666666666667,0.666666666666667
6504,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,43,4,1,3,0.666666666666667,0.333333333333333
6505,1,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,70,3,0,3,1.0,0.666666666666667
6506,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,34,6,4,2,1.5,0.5
6507,0,rural,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,41,1,0,1,0.25,1.0
6508,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,50,2,0,2,0.5,0.5
6509,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,31,2,0,2,0.333333333333333,0.5
6511,1,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,54,5,0,5,0.833333333333333,0.4
6512,1,rural,casado,homem,branco,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,59,3,0,3,0.75,0.666666666666667
6513,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,75,2,0,2,0.285714285714286,0.5
6514,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,67,2,0,2,0.333333333333333,0.5
6515,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,86,5,0,5,0.714285714285714,0.4
6516,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,44,4,0,4,0.571428571428571,0.75
6517,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,76,3,0,3,0.75,0.333333333333333
6518,1,rural,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,32,2,0,2,0.5,0.0
6519,1,rural,casado,mulher,branco,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,sim,sim,sim,42,6,2,5,1.2,1.0
6520,1,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,66,5,1,4,0.833333333333333,0.25
